target_id,variant_label,repetition_index,guesser_model,judge_model,guesser_reasoning_effort,judge_reasoning_effort,guesser_reasoning,judge_reasoning,run_id,mode,target_name,solved,turns_used,false_positive,final_question,final_question_correct,error,error_type,guesser_w_effort
object_toothbrush,gpt-5.4,407,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0407__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,31,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,408,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0408__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,409,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0409__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,25,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,410,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0410__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,22,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,411,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0411__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,412,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0412__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,25,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,413,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0413__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,20,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,414,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0414__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,21,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,415,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0415__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,16,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,416,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0416__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,19,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,417,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0417__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,29,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,418,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0418__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,419,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0419__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,17,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4-mini,420,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0420__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,46,,Is the target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,421,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0421__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,24,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,422,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0422__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,13,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,423,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0423__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,14,,Is the target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,424,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0424__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,425,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0425__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,18,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,426,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0426__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,33,,Is the target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,427,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0427__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,28,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,428,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0428__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,429,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0429__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,51,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,430,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0430__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,33,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,431,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0431__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,27,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,432,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0432__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,16,,Is the artifact a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,433,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0433__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,19,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,434,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0434__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,42,,Is the target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,435,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0435__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,27,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,436,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0436__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,16,,Is the target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,437,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0437__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,58,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,438,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0438__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,23,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gpt-5.4-mini,439,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0439__full-game-test__openai__gpt-5.4-mini,full-game-test,toothbrush,True,14,,Is the hidden target a toothbrush?,True,,,gpt-5.4-mini_low
object_toothbrush,gemini-3-flash-preview,460,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0460__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,18,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,461,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0461__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,16,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,462,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0462__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,14,,Is it a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,463,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0463__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,55,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,464,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0464__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,22,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,465,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0465__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,32,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,466,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0466__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,16,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,467,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0467__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,False,80,,Is the hidden target a crown?,False,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,468,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0468__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,21,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,469,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0469__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,23,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,470,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0470__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,15,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,471,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0471__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,19,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,472,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0472__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,18,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,473,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0473__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,18,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,474,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0474__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,False,80,,Is the target a type of screw?,False,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,475,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0475__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,18,,Is it a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,476,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0476__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,27,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,477,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0477__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,18,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,478,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0478__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,25,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
object_toothbrush,gemini-3-flash-preview,479,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0479__full-game-test__gemini__gemini-3-flash-preview,full-game-test,toothbrush,True,20,,Is the target a toothbrush?,True,,,gemini-3-flash-preview
food_croissant,gpt-5.4,480,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0480__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,38,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,481,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0481__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,43,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,482,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0482__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,28,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,483,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0483__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,30,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,484,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0484__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,26,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,485,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0485__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,35,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,486,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0486__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,44,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,487,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0487__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,33,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,488,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0488__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,38,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,489,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0489__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,27,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,490,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0490__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,27,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,491,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0491__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,29,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,492,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0492__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,29,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,493,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0493__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,20,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,494,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0494__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,42,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,495,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0495__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,38,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,496,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0496__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,32,,Is the target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,497,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0497__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,28,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,498,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0498__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,31,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4,499,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0499__full-game-test__openai__gpt-5.4,full-game-test,croissant,True,51,,Is the hidden target a croissant?,True,,,gpt-5.4_low
food_croissant,gpt-5.4-mini,500,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0500__full-game-test__openai__gpt-5.4-mini,full-game-test,croissant,True,59,,Is the hidden target a croissant?,True,,,gpt-5.4-mini_low
